"alabama","alaska","arizona","arkansas","california","colorado","connecticut","delaware","florida","georgia","hawaii","idaho","illinois","indiana","iowa","kansas","kentucky","louisiana","maine","maryland","massachusetts","michigan","minnesota","mississippi","missouri","montana","nebraska","nevada","new hampshire","new jersey","new mexico","new york","north carolina","north dakota","ohio","oklahoma","oregon","pennsylvania","rhode island","south carolina","south dakota","tennessee","texas","utah","vermont","virginia","washington","west virginia","wisconsin","wyoming"
2.56206041935956,1.99798671903627,3.77733343275375,2.64002765055218,1.94931943416849,2.53750878350061,4.94242532285468,4.18446348022819,1.99838706002418,2.9773186814596,2.58847340940437,2.92738303901038,3.22584279387475,4.76666519731193,2.74688413343897,3.09465713844954,3.88349024904659,2.73913005979917,4.04199574353744,4.29290525074324,4.9615730361753,4.46974638712787,2.68193596900628,2.35323113618606,2.72947257754206,3.35393185483607,3.70896227692879,3.40243475963865,4.3119177828017,4.42757979681509,2.92129253058363,4.96202921501304,4.55771406831638,4.16644482612577,4.66736336920039,2.68911599026357,3.48090080550044,4.1213818341146,4.18519141682784,3.51223113612176,3.93302196776106,2.97638023860936,2.89443903728129,2.78428702996472,5.89971677932151,4.36027516191125,2.64509926750138,4.24474091579138,2.82591650832007,2.26207726717674
2.54656546136482,1.9888692987389,3.7709267710257,2.62483773451294,1.94773006521557,2.53155656694822,4.89507327783606,4.14347171577426,1.98487077152349,2.94703143889116,2.59814062318841,2.92745026507965,3.21189938585909,4.7258897169115,2.73062691680859,3.07643085716009,3.84552623494093,2.72833115616794,3.98265195485553,4.24975324587176,4.92008597793141,4.43383809283945,2.67206849963794,2.34292995991751,2.71127009782979,3.33882528434325,3.68669142166167,3.40101584093351,4.26568170074778,4.3839101288372,2.91179655986195,4.91530475292796,4.51318890535478,4.14087732256443,4.62143991341061,2.67818351617228,3.47185098920512,4.07466347533047,4.1405534961265,3.47906060699529,3.91026677588891,2.94835492508188,2.88532734886045,2.79002855642906,5.83691532453403,4.31847990165235,2.64616923402606,4.18868307158913,2.82046231025527,2.25040536187603
2.53085745382608,1.9803902317787,3.76407746524178,2.60965407116175,1.9463245142996,2.52594313386661,4.84809350511373,4.10314584385399,1.97225357540043,2.91701226407629,2.60783376856153,2.92765263297274,3.19753638997406,4.68596440216792,2.71456131301172,3.05819315996082,3.80831466020574,2.71743376871235,3.92485843252498,4.20702086217094,4.87969836013457,4.39922142601044,2.66257397238678,2.33267338630888,2.6934391176776,3.32367876632118,3.66473076576985,3.4007572018421,4.22028193908853,4.34145284065197,2.90219087161094,4.87003849200007,4.46833891792262,4.11461449054185,4.57646257802443,2.66682250945877,3.46302672234721,4.02905398712985,4.09673348167911,3.4462246685085,3.88740790147327,2.92025501293491,2.87602461185171,2.79640500678371,5.77540389743172,4.27693273771817,2.64695510619911,4.13416816654507,2.81499511342371,2.23918317268085
2.51494717571403,1.97253824818484,3.75679689557952,2.59447941828785,1.94509845015291,2.52066110203207,4.80149490819922,4.06348373193365,1.96051720710955,2.88726387451865,2.6175542640852,2.92798574711484,3.1827698715562,4.64687971702794,2.69868820735907,3.03994942906355,3.7718483179258,2.70644215858993,3.86860196655969,4.16471129342672,4.84039703084305,4.36587241810409,2.65344697218253,2.32246343541417,2.67597552451425,3.308501672468,3.64307874548844,3.40162795326614,4.17571400020236,4.3001995522493,2.89248187897101,4.82620825841841,4.42318749682276,4.08768692297441,4.53242386558829,2.65504539395095,3.45442806544953,3.98454189585689,4.05372746242782,3.41372612807475,3.8644572733949,2.89209156714789,2.86653654824471,2.80339738766119,5.7151723900833,4.23564476431209,2.64746476626023,4.08117632622522,2.80951587115296,2.22840537651109
2.4988454059994,1.96530207798651,3.74909644221641,2.57931653368046,1.94404754150787,2.51570308922088,4.75528639060407,4.02448324747949,1.94964340210536,2.85778898772193,2.6273035283209,2.92844521193112,3.16761589594201,4.60862612543831,2.68300848516138,3.02170504668011,3.73612000118586,2.69536058695819,3.81386934697354,4.12282773342509,4.80216883811513,4.33376710058362,2.64468208395492,2.31230212728733,2.65887520576854,3.29330337448181,3.62173379705254,3.40359720610734,4.13197338646771,4.26014188361915,2.88267599508256,4.78379187837205,4.37775803285811,4.06012521277846,4.48931627864866,2.64286459347672,3.44605507903492,3.94111572785571,4.01153152731481,3.38156779310741,3.8414268205346,2.86387565270029,2.85686888002913,2.81098670569401,5.65621069455751,4.1946270756375,2.64770609644914,4.0296876761956,2.80402553677063,2.21806665028664
2.48256292365287,1.95867045121288,3.74098748532997,2.56416817512882,1.9431674570968,2.51106171320934,4.70947685583983,3.98614225795778,1.9396138958424,2.82859032118978,2.63708297983011,2.92902663184676,3.152090528468,4.57119409134575,2.66752303172936,3.00346539502233,3.7011225030707,2.68419331497463,3.76064736378042,4.08137337595199,4.76500063000907,4.30288150491229,2.63627389263369,2.30219148198236,2.64213404886921,3.27809324406072,3.60069435669726,3.4066340712674,4.089055600263,4.22127145475145,2.87277963308603,4.74276717805002,4.33207391683154,4.03195995287037,4.44713231975197,2.630292531864,3.43790782362619,3.89876400947043,3.97014176528227,3.34975247101984,3.81832847177314,2.83561833457154,2.84702732919462,2.81915396751469,5.59850870292306,4.1538907658978,2.64768697900558,3.97968234202223,2.79852506360428,2.2081616709274
2.46611050764516,1.95263209789314,3.73248140509771,2.54903710042216,1.94245386565205,2.50672959177373,4.66407520741804,3.94845863083476,1.93041042377519,2.79967059242589,2.64689403717429,2.92972561128694,3.1362098344707,4.53457407869702,2.65223273237374,2.98523585630203,3.66684861666508,2.67294460379678,3.70892280699421,4.0403514147934,4.72887925458314,4.27319166255333,2.62821698314856,2.29213351955323,2.62574794124506,3.26288065290284,3.57995886065772,3.41070765964805,4.04695614396666,4.18357988563612,2.86279920612181,4.70311198364139,4.28615853954594,4.0032217361665,4.40586449144468,2.61734163294069,3.42998635974617,3.8574752670452,3.92955426527235,3.31828296922541,3.7951741559913,2.80733067774111,2.83701761773084,2.82788017975574,5.54205630724869,4.11344692929636,2.64741529616925,3.93114044927112,2.79301540498151,2.19868511535326
2.44949893694698,1.94717574805646,3.72358958169715,2.53392606734972,1.94190243590597,2.50269934269034,4.61909034885024,3.91143023357671,1.92201472135826,2.77103251893392,2.65673811891492,2.93053775467684,3.11998987928661,4.49875655143885,2.63713847240525,2.96702181273104,3.63329113505376,2.66161871458214,3.65868246662879,3.99976504373528,4.69379155989562,4.24467360496999,2.62050594042927,2.28213026005391,2.60971277032485,3.2476749727063,3.55952574516901,3.41578708215099,4.00567051995711,4.14705879626312,2.85274112733033,4.6648041213352,4.24003529180419,3.97394115558322,4.36550529627324,2.60402432053472,3.42229074791768,3.81723802692415,3.88976511622723,3.28716209513748,3.77197580206988,2.77902374718845,2.82684546762746,2.83714634904967,5.48684339960311,4.07330666003659,2.64689893017987,3.88404212350829,2.7874975142299,2.18963166048412
2.43273899052903,1.94229013173202,3.71432339530579,2.51883783370073,1.9415088365909,2.49896358373547,4.57453118364798,3.87505493364988,1.91440852404613,2.74267881821755,2.66661664361348,2.93145866644163,3.10344672825224,4.46373197351798,2.6222411371346,2.94882864652119,3.6004428513215,2.65021990848823,3.60991313269807,3.95961745656359,4.65972439400477,4.21730336362551,2.61313534940555,2.27218372353837,2.59402442353735,3.23248557516919,3.53939344646625,3.42184144967793,3.96519423061278,4.11169980662237,2.842611809852,4.6278214173205,4.19372756440919,3.94414880403689,4.32604723678409,2.59035301847398,3.41482104866353,3.77804081545139,3.85077040708909,3.25639265616943,3.74874533888964,2.75070860789301,2.81651660087415,2.84693348202901,5.43285987205505,4.03348105232186,2.64614576327717,3.83836749029977,2.78197234467704,2.18099598323987
2.41584144736202,1.937963978949,3.70469422610114,2.50377515726442,1.94126873643917,2.49551493268539,4.53040661532279,3.83933059852052,1.90757356729334,2.71461220778044,2.67653102983143,2.93248395100651,3.08659644670412,4.42949080888116,2.60754161187252,2.93066173988431,3.56829655855308,2.63875244667256,3.56260159521591,3.9199118470643,4.62666460496888,4.19105696998312,2.60609979500713,2.26229593006061,2.57867878831133,3.21732183198964,3.51956040078454,3.42883987313059,3.92552277831209,4.07749453670381,2.83241766682723,4.59214169778635,4.14725874816381,3.91387527444388,4.28748281552369,2.57634015058639,3.40757732250657,3.73987215897107,3.81256622680011,3.2259774597346,3.72549469533137,2.72239632483424,2.80603673946055,2.85722258532626,5.38009561667325,3.99398120035557,2.64516367770087,3.79409667521156,2.77644084965051,2.1727727605404
2.39881708641665,1.93418601973658,3.69471345426073,2.48874079583004,1.94117780418314,2.4923460073164,4.48672554738622,3.80425509565491,1.9014915865544,2.68683540512628,2.68648269613026,2.93360921279663,3.06945509997876,4.39602352147513,2.59304078192975,2.91252647503222,3.53684504983326,2.62722059029264,3.51673464419621,3.88065140902338,4.5945990408462,4.16591045550607,2.59939386216374,2.25246889967458,2.56367175207558,3.20219311486576,3.50002504435899,3.43675146341068,3.88665166543348,4.04443460649737,2.82216511139643,4.5577427889218,4.10065223387093,3.88315115972055,4.24980453503848,2.56199814069986,3.4005596299696,3.70272058382732,3.77514866430244,3.19591931324638,3.70223580027585,2.6940979629916,2.79541160537633,2.86799466557393,5.32854052552641,3.95481819834111,2.64396055569068,3.7512098038097,2.7709039824779,2.16495666930562
2.38167668666363,1.93094498412394,3.68439245996204,2.47373750718679,1.94123170855514,2.48944942540478,4.4434968833498,3.76982629251929,1.89614431728385,2.65935112775872,2.69647306107143,2.93483005623719,3.05203875341266,4.36332057524663,2.57873953261698,2.89442823417674,3.5060811182468,2.61562860050599,3.47229906965285,3.84183933622677,4.56351454969501,4.1418398516576,2.5930121358051,2.24270465243428,2.54899920225886,3.18710879549565,3.48078581342471,3.4455453314199,3.84857639435537,4.01251163599298,2.81186055670002,4.52460251691589,4.05393141233345,3.85200705278326,4.21300489787491,2.5473394126423,3.39376803157545,3.66657461636425,3.73851380853828,3.16622102411812,3.67898058260386,2.66582458734454,2.78464692061116,2.87923072940455,5.27818449068327,3.91600314048185,2.64254427948633,3.70968700166019,2.76536269648679,2.15754238645541
2.36443102707366,1.92822960214026,3.67374262338261,2.45876804912394,1.94142611828753,2.48681780472683,4.4007295267251,3.73604205657992,1.89151349493621,2.63216209318146,2.70650354321643,2.93614208575336,3.03436347234235,4.33137243414239,2.56463874924497,2.87637239952972,3.47599755687847,2.60398073847011,3.42928166159972,3.80347882246045,4.53339797957358,4.11882118990095,2.58694920086097,2.23300520839366,2.53465702628994,3.17207824557744,3.4618411442168,3.45519058805998,3.81129246745618,3.98171724518059,2.80151041587842,4.49269870795768,4.00711967435425,3.82047354654839,4.17707640657943,2.53237639024161,3.38720258784694,3.63142278292602,3.70265774844978,3.13688539976319,3.65574097119619,2.63758726287251,2.77374840715469,2.89091178345063,5.22901740421255,3.8775471209812,2.64092273132753,3.66950839432905,2.75981794500477,2.15052458890966
2.34709088661746,1.92602860381472,3.66277532469993,2.4438351794307,1.94175670211263,2.48444376305883,4.35843238102363,3.70290025530307,1.88758085496602,2.60527101889815,2.71657556112672,2.93754090577032,3.01644532210434,4.30016956210917,2.55073931712442,2.85836435330296,3.44658715881304,2.59228126534252,3.3876692100507,3.76557306151039,4.50423617854018,4.09683050169936,2.58119964226105,2.22337258760672,2.52064111159761,3.15711083680924,3.44318947297037,3.46565634423262,3.77479538711434,3.95204305405013,2.79112110207203,4.46200918823623,3.96024041073621,3.78858123393229,4.1420115636985,2.51712149732573,3.3808633593069,3.59725360985674,3.66757657297913,3.10791524759496,3.63252889493361,2.60939705455496,2.76272178699659,2.90301883434468,5.18102915818298,3.83946123404254,2.639103793454,3.6306541073823,2.75427068135943,2.14389795358828
2.32966704426573,1.92433071917649,3.65150194409153,2.4289416558963,1.9422191287628,2.48231991817707,4.31661434975695,3.67039875615499,1.88432813282779,2.57868062241246,2.72669053336377,2.93902212071324,2.99830036803513,4.26970242309369,2.53704212156606,2.8404094777083,3.41784271713526,2.58053444228074,3.34744850501968,3.72812524716254,4.47601599465309,4.07584381851608,2.57575804493509,2.21380881012743,2.50694734561062,3.14221594088915,3.42482923592053,3.47691171083953,3.73908065570828,3.92348068259153,2.78069902842127,4.43251178394057,3.91331701228222,3.75636070785132,4.10780287177855,2.50158715772254,3.37475040647815,3.56405562350055,3.6332663710685,3.07931337502679,3.60935628269691,2.58126502737135,2.75157278212651,2.91553288871922,5.13420964466328,3.80175657386925,2.63709534810547,3.59310426638597,2.74872185887834,2.13765715741115
2.31217027898917,1.92312467825475,3.6399338617349,2.41409023631,1.94280906697038,2.48043888785785,4.27528433643661,3.63853542660194,1.88173706397605,2.55239362122808,2.73684987848907,2.94058133500732,2.97994467547126,4.23996148104272,2.52354804788061,2.82251315495757,3.38975702492991,2.56874453044228,3.30860633652054,3.69113857320287,4.44872427597057,4.05583717181433,2.57061899381282,2.20431589600975,2.49357161575775,3.12740292951529,3.40675886930239,3.48892579878243,3.70414377561642,3.89602175079473,2.77025060806656,4.40418432125977,3.86637286979516,3.72384256122186,4.07444283336604,2.48578579525996,3.36886378988351,3.53181735020157,3.59972323166006,3.05108258947205,3.58623506336687,2.55320224630113,2.74030711453413,2.92843495320676,5.08854875572217,3.76444423466474,2.63490527752165,3.55683899690606,2.74317243088909,2.13179687729818
2.2946113697585,1.92239921107869,3.62808245780757,2.399283678461,1.94352218546771,2.47879328987744,4.23445124457413,3.60730813411019,1.87978938386533,2.52641273284866,2.74705501506409,2.94221415307772,2.96139430974922,4.21093719990297,2.51025798137881,2.80468076726259,3.36232287528175,2.55691579098464,3.27112949456718,3.65461623341735,4.42234787055089,4.03678659305737,2.56577707382396,2.19489586530768,2.48050980946778,3.11268117438578,3.38897680935106,3.50166771896302,3.6699802492172,3.86965787864966,2.75978225414831,4.37700462638287,3.81943137407791,3.69105738696027,4.04192395100742,2.46972983376591,3.36320357004581,3.50052731630394,3.56694324369598,3.0232256983441,3.56317716582426,2.52521977632375,2.72893050620909,2.94170603443981,5.04403638342839,3.72753531063237,2.63254146394227,3.52183842450859,2.73762335071928,2.12631179016925
2.27700109554441,1.92214304767749,3.61595911248705,2.38452474013856,1.94435415298713,2.47737574201213,4.19412397768107,3.57671474614598,1.87846682795016,2.50074067477789,2.7573073616503,2.94391617934962,2.94266533620554,4.1826200436212,2.49717280737136,2.78691769683519,3.33553306127554,2.54505248506534,3.23500476917347,3.61856142159194,4.39687362645233,4.01866811370844,2.56122686989826,2.18555073807518,2.46775781416947,3.09806004719872,3.37148149230163,3.51510658228303,3.63658557888903,3.84438068614626,2.74930037980692,4.35095052549893,3.77251591593337,3.65803577798291,4.01023872724913,2.45343169706828,3.35776980748786,3.4701740481518,3.53492249611844,2.99574550905631,3.54019451894988,2.49732868241867,2.71744867914107,2.95532713905089,5.00066241985065,3.69104089597555,2.63001178960703,3.4880826747596,2.73207557169648,2.12119657294426
2.25935023531762,1.92234491808032,3.60357520595083,2.3698161791319,1.945300638261,2.47617886203822,4.15431143926896,3.54675313017558,1.87775113168507,2.47538016451944,2.76760833680917,2.94568301824821,2.92377382017672,4.15500047614415,2.484293411169,2.7692293258872,3.30938037599605,2.5331588738419,3.2002189503533,3.5829773315126,4.37228839173316,4.00145776523077,2.55696296696543,2.17628253436624,2.45531151729161,3.08354891965223,3.35427135438922,3.52921149964415,3.60395526701034,3.82018179327446,2.73881139818283,4.32599984479699,3.72564988616442,3.62480832720614,3.97937966463764,2.43690380899501,3.3525625627325,3.44074607208926,3.50365707786961,2.96864482902204,3.51729905162449,2.46954002956533,2.70586735531972,2.96927927367251,4.95841675705769,3.65497208489767,2.62732413675568,3.45555187322508,2.72653004714828,2.11644590254311
2.24166956804883,1.92299355231635,3.59094211837645,2.35516075323026,1.94635731002164,2.475195267732,4.11502253284936,3.51742115366525,1.87762403052458,2.45033391957698,2.77795935910218,2.94751027419866,2.90473582699928,4.12806896141855,2.47162067808246,2.75162103663044,3.28385761252805,2.52123921847183,3.16675882812056,3.5478671569653,4.34857901445164,3.98513157908761,2.55297994995522,2.16709327423482,2.44316680626296,3.06915716344442,3.33734483184894,3.54395158194811,3.57208481595957,3.7970528200242,2.72832172241643,4.30213041046611,3.67885667557393,3.59140562754634,3.94933926571937,2.42015859337398,3.34758189630253,3.41223191446046,3.47314307789167,2.94192646565467,3.49450269272889,2.4418648827432,2.69419225673471,2.9835434449372,4.91728928711822,3.6193399716021,2.62448638762791,3.42422614547107,2.72098773040227,2.11205445588568
2.20626192826807,1.92558603240478,3.56497392082319,2.32602033789896,1.94878388793263,2.47383840722775,4.03805123003381,3.46063758888983,1.87906255533551,2.4011950956547,2.79881721933651,2.95132845495585,2.86628467054461,4.0762319460087,2.44689874249969,2.71666623203793,3.23467302336556,2.49733881992184,3.10376283347291,3.47908132961066,4.30373522443467,3.95503581965777,2.54583491342155,2.14895966492048,2.41976569146838,3.0407692518373,3.30433637782518,3.57521368499137,3.51060550585544,3.75397111234804,2.70736594101838,4.25754658567373,3.58558227513992,3.52419685324306,3.89168446914834,2.38606587480034,3.33830054051011,3.3578991598806,3.41435368851714,2.88964791857404,3.44925501575016,2.38689936711034,2.67058362323234,3.0129319239258,4.83834849407467,3.54943021517148,2.61839212950203,3.36511041356861,2.70991653362714,2.10432794148159
2.18855651369751,1.92750733831553,3.55166157119935,2.31154086404776,1.95014513154767,2.47345037658231,4.00038664066095,3.43318173555726,1.88059165221598,2.37710795168222,2.80932689440077,2.95331058861296,2.84690363794041,4.05130737321792,2.43485131062492,2.69933048112583,3.2109967838406,2.48536659905694,3.07420054108576,3.44541206437525,4.28257450781575,3.94121830929758,2.54266206375755,2.1400193558455,2.40850106256,3.02679183983422,3.28825131881192,3.59167392753409,3.48098765155895,3.734001617902,2.69691266166756,4.23678784759033,3.53914786690215,3.49045196443232,3.86405507658847,2.36874321950354,3.3339999721933,3.33205761561781,3.38607047700489,2.86409334968752,3.42682755542859,2.35963112825853,2.6586615322943,3.02801824491474,4.80051495510804,3.5151747604432,2.61515138498336,3.33728066055221,2.7043895602532,2.10098222757471
2.17086440796779,1.9298303281762,3.53814556124738,2.29712555645852,1.95159923657886,2.47324610270971,3.96328129732676,3.40634699154979,1.88263628601917,2.35334594304043,2.81989229084508,2.95533555702264,2.82744038953363,4.02703270896557,2.42301408310885,2.68209634075227,3.18792163846619,2.47338537867546,3.04591110534159,3.41222948981573,4.26223704086757,3.92818908712485,2.5397484397351,2.13116607056396,2.39752156921593,3.01297128596227,3.27244362011121,3.60864577862649,3.45211166760407,3.71506852303725,2.6864843407361,4.21702166063419,3.4928798410544,3.456654198404,3.83721435790763,2.35125293197063,3.32992622429318,3.30708399516527,3.35852303953222,2.83893232712136,3.40454691905993,2.33252065535572,2.64666855455125,3.0433406290768,4.76375917726981,3.4814003803108,2.61179207314716,3.31057648358038,2.69886960799178,2.09797444509114
2.15319639004959,1.93254373201599,3.52443727114479,2.28277717292046,1.95314187175855,2.47321820338623,3.92674410354278,3.38013122433368,1.88517819219959,2.32991178723298,2.83051482723089,2.95739896461007,2.80791099066081,4.00339841719838,2.41138794526222,2.66496919312908,3.16544038032709,2.46139941993492,3.01888131625428,3.37953679971807,4.24270967164841,3.91592418460284,2.53708862628391,2.12240182912983,2.38682309886493,2.99931696191956,3.25691171795817,3.62609834917028,3.42397305636923,3.6971634477437,2.6760873913644,4.19822585099437,3.44680158839954,3.42283414807446,3.81115481565228,2.33360743602954,3.32607935733258,3.28296682486713,3.33170746504131,2.81416765828891,3.38242503552497,2.30557901338138,2.63461041199283,3.0588800830445,4.7280710526287,3.44811816897766,2.60832207623315,3.28497800821914,2.69335763017048,2.09529927095076
2.13556323891363,1.93563627986405,3.51054808106909,2.26849847122281,1.95476870581907,2.47335929638817,3.89078396282055,3.35453230137519,1.88819910621177,2.30680820176355,2.84119592211968,2.95949641580044,2.78833150665846,3.98039496186309,2.39997378239574,2.64795442046809,3.14354580250806,2.44941298399281,2.9930979638377,3.34733718786823,4.22397924821653,3.90439963319478,2.53467720833371,2.11372865159708,2.37640153893578,2.98583823940421,3.24165404858789,3.64400075006718,3.39656732023286,3.68027801201131,2.66572822669289,4.18037824485991,3.40093649974047,3.38902240636007,3.78586895236885,2.31581915550816,3.32245943183432,3.25969463106752,3.30561984247432,2.78980215060354,3.36047383370447,2.27881726731496,2.62249282660873,3.07461761345033,4.69344047325343,3.41533922064718,2.60474927648105,3.2604653600345,2.68785458011687,2.09295138207348
2.11797573353062,1.93909670174959,3.4964893711978,2.25429220915481,1.95647540749277,2.47366199949181,3.85540977867161,3.32954809014058,1.89168076351025,2.28403790413581,2.85193699407293,2.96162351501891,2.76871800286308,3.95801280690645,2.38877247982013,2.63105740498111,3.12223069809388,2.43743033200667,2.96854783810576,3.31563384805217,4.2060326186302,3.89359146436391,2.53250877081425,2.1051485580197,2.36625277685725,2.97254449011434,3.2266690482355,3.66232209221888,3.36988996157339,3.66440383583,2.65541325986197,4.16345666841987,3.35530796588005,3.35524956617719,3.7613492706038,2.2979005142344,3.31906650832122,3.23725594011055,3.28025626077343,2.76583861147862,3.33870524247922,2.25224648213591,2.61032152038858,3.09053422692683,4.65985733121274,3.38307462952273,2.60108155613058,3.2370186645925,2.68236141115855,2.09092545537919
2.10044465287126,1.94291372770177,3.48227252170842,2.2401611445057,1.958257645512,2.47411893047344,3.82063045460751,3.30517645809611,1.89560489954954,2.26160361185344,2.86273946165211,2.96377586669068,2.7490865446112,3.9362424162752,2.37778492284613,2.61428352887998,3.1014878601693,2.42545572513399,2.94521772907232,3.28442997405587,4.1888566309477,3.88347570957348,2.53057789865525,2.09666356845165,2.35637270005812,2.95944508574805,3.21195515313609,3.68103148652712,3.34393648276923,3.64953253918971,2.64514890401206,4.14743894786329,3.30993937762119,3.32154622044218,3.73758827290357,2.27986393603619,3.31590064731611,3.21563927834038,3.25561280888081,2.74227984832751,3.31713119073001,2.22587772282368,2.59810221532207,3.1066109301065,4.62731151857534,3.35133548980771,2.59732679742147,3.21461804745914,2.67687907662309,2.08921616778778
2.08298077590626,1.94707608774977,3.46790891277846,2.2261080350647,1.9601110886091,2.47472270710935,3.78645489413979,3.28141527270804,1.89995324978418,2.2395080424201,2.87360474341869,2.96594907524092,2.72945319723932,3.91507425391607,2.36701199678445,2.59763817437653,3.08131008181909,2.41349342453229,2.92309442675129,3.25372875966527,4.1724381332273,3.87402840028672,2.52887917678644,2.08827570294692,2.34675719596715,2.94654939800345,3.19751079952477,3.70009804389358,3.31870238619881,3.63565574208037,2.63494157228357,4.13230290937924,3.26485412576676,3.28794296207141,3.71457846181462,2.26172184474142,3.31296190934181,3.19483317210111,3.23168557573864,2.71912866856358,3.29576360733761,2.19972205435772,2.58584063339884,3.12282872962185,4.59579292740996,3.3201328957055,2.59349288259342,3.19324363420045,2.67140852983809,2.08781819621915
2.06559488160632,1.95157251192277,3.45340992458545,2.21213563862106,1.9620314055164,2.47546594717583,3.75289200077999,3.25826240144263,1.90470754966869,2.21775391333946,2.88453425793416,2.9681387450948,2.70983402608396,3.89449878377582,2.35645458694582,2.58112672368258,3.06169015612802,2.40154769135909,2.90216472115654,3.22353339866636,4.15676397352726,3.86522556796689,2.52740719013756,2.07998698155948,2.33740215201312,2.93386679857866,3.18333442363665,3.71949087522,3.29418317424057,3.62276506449192,2.62479767781693,4.11802637915675,3.22007560111964,3.25447038398124,3.6923123398834,2.24348666417802,3.31025035492114,3.1748261477369,3.20847065028909,2.69638787960019,3.2746144211828,2.1737905417175,2.57354249660857,3.13916863210541,4.56529144978533,3.2894779414195,2.58958769388616,3.17287555038243,2.66595072413113,2.08672621759319
2.04829774894215,1.95639173024996,3.43878693730688,2.19824671296399,1.96401426496626,2.47634126844917,3.71995067803966,3.23571571176613,1.90984953465759,2.19634394211521,2.89552942375997,2.97034048067751,2.69024509648164,3.87450646980117,2.34611357864097,2.56475455900996,3.04262087618085,2.3896227867719,2.88241540230196,3.19384708484508,4.14182099990586,3.8570432440772,2.52615652363833,2.0717994243433,2.3283034556248,2.9214066591718,3.16942446170683,3.73917909140808,3.27037434927293,3.61085212641429,2.61472363375253,4.10458718338488,3.17562719448273,3.22115907908805,3.67078240965635,2.22517081817388,3.30776604457693,3.15560673159186,3.18596412147434,2.67406028885072,3.25369556114638,2.14809424988245,2.56121352694091,3.15561164418969,4.53579697777017,3.2593817211531,2.58561911353941,3.15349392157112,2.66050661282979,2.08593490882979
2.03110015688445,1.9615224727605,3.42405133112027,2.18444401588274,1.96605533569102,2.47734128870565,3.68763982943033,3.21377307114481,1.91536094020543,2.17528084625101,2.90659165945761,2.97254988641422,2.67070247376886,3.85508777593888,2.33598985718061,2.54852706257049,3.02409503506235,2.37772297192822,2.86383326020144,3.16467301198741,4.12759606042137,3.84945746008092,2.52512176221849,2.06371505135237,2.31945699423097,2.90917835148097,3.15577934997043,3.75913180335953,3.24727141367431,3.59990854783742,2.60472585323079,4.09196314825269,3.13153229665891,3.18803964030818,3.64998117367992,2.20678673055692,3.30550903883199,3.13716345001012,3.16416207823655,2.65214870372852,3.23301895610911,2.12264424383204,2.54885944638552,3.1721387725072,4.50729940343321,3.22985532910967,2.58159502379289,3.13507887333252,2.65507714926166,2.08543894684886
2.01401288440394,1.96695346948359,3.40921448620313,2.17073030516654,1.96815028642301,2.47845862572157,3.65596835846355,3.19243234704492,1.92122350176671,2.15456734325053,2.91772238358855,2.97476256673011,2.65122222328215,3.83623316613568,2.32608430787547,2.53244961657601,3.00610542585727,2.36585250798558,2.84640508486886,3.1360143738793,4.11407600313207,3.84244424744127,2.52429749080776,2.05573588264066,2.31085865526039,2.89719124720429,3.14239752466256,3.77931812197606,3.22486986982315,3.58992594875125,2.59481074939214,4.08013209994922,3.08781429845107,3.15514266055802,3.62990113450057,2.18834682515505,3.30347939820916,3.11948482933583,3.1430606095179,2.63065593164696,3.21259653495178,2.09745158854571,2.53648597693206,3.18873102369045,4.47978861884316,3.20090985949262,2.57752330688632,3.11761053123267,2.64966328675433,2.08523300857027
1.99704671047132,1.97267345044839,3.39428778273297,2.15710833860462,1.97029478589459,2.47968589727321,3.62494516865085,3.17169140693272,1.92741895479598,2.13420615061744,2.92892301471427,2.97697412605037,2.63182041035802,3.81793310433831,2.31639781603628,2.51652760323833,2.9886448416504,2.35401565610148,2.83011766631811,3.10787436430673,4.10124767609621,3.83597963762151,2.52367829433588,2.04786393826215,2.30250432614184,2.88545471803987,3.12927742201831,3.79970715815939,3.20316522009786,3.58089594914571,2.58498473537697,4.06907186466352,3.04449659066207,3.12249873275391,3.61053479466473,2.16986352579619,3.30167718323125,3.1025593959131,3.12265580426056,2.6095847800194,3.19244022655517,2.07252734900293,2.5240988405702,3.20536940437196,4.45325451606876,3.17255640650532,2.57341184505942,3.10106902083756,2.64426597863537,2.08531177091394
1.98021241405729,1.97867114568409,3.37928260088731,2.14358087398622,1.97248450283809,2.48101572113686,3.59457916350379,3.15154811827447,1.93392903474774,2.11419998585542,2.94019497139623,2.97918016880017,2.61251310033297,3.80017805449352,2.30693126697376,2.50076640476929,2.97170607552649,2.34221667743344,2.81495779456307,3.08025617705566,4.08909792737207,3.83003966208487,2.52325875773258,2.0401012382708,2.29438989430409,2.87397813568582,3.11641747827279,3.82026802281122,3.18215296687687,3.57281016901073,2.57525422432571,4.05876026858465,3.00160256409482,3.09013844981223,3.59187465671886,2.15134925630823,3.30010245442109,3.08637567608608,3.10294375140671,2.58893805625921,3.17256195980007,2.04788259018313,2.5117037592896,3.22203492118425,4.42768698717874,3.14480606435117,2.5692685205519,3.08543446771323,2.63888617823238,2.08566991079974
